status,time,I_R,V_RN,VA_R,W_R,Var_R,PF_R,I_R_THD,V_RN_THD
100001,11/4/2023 17:21,0.7065684,226.4743,160.0196,100.2652,-124.7123,-0.6265808,14.26458,0.9815128
100001,11/4/2023 17:21,0.6953622,226.4522,157.4663,98.86081,-122.565,-0.6278219,14.20918,0.7517478
100001,11/4/2023 17:21,0.7033848,226.5974,159.3852,100.1958,-123.9533,-0.6286395,14.20918,0.7517478
100001,11/4/2023 17:21,0.7085068,226.4745,160.4587,101.5466,-124.2389,-0.6328517,14.49443,0.9662244
100001,11/4/2023 17:21,0.6957207,226.301,157.4423,98.05623,-123.1789,-0.6228075,14.49443,0.9662244
100001,11/4/2023 17:21,0.6969741,226.3658,157.7711,99.09676,-122.7662,-0.6281047,14.35828,1.006309
100001,11/4/2023 17:21,0.7085068,226.4294,160.4268,100.1327,-125.3404,-0.6241641,13.6436,0.9186457
100001,11/4/2023 17:21,0.6924872,226.4925,156.8432,96.4584,-123.6752,-0.614999,11.84358,1.131929
100001,11/4/2023 17:21,0.7070975,226.4662,160.1337,100.9919,-124.2716,-0.6306725,16.95179,1.386304
100001,11/4/2023 17:21,0.6958999,226.5013,157.6223,99.8456,-121.9657,-0.6334486,14.99945,0.7588421
100001,11/4/2023 17:21,0.7010766,226.6652,158.9096,99.93294,-123.5544,-0.6288664,14.99945,0.7588421
100001,11/4/2023 17:21,0.7014322,226.5403,158.9026,97.84254,-125.2074,-0.615739,16.83836,1.048125
100001,11/4/2023 17:21,0.7099133,226.6996,160.9371,101.7675,-124.676,-0.6323434,14.69387,1.077673
100001,11/4/2023 17:21,0.7086828,226.7195,160.6722,100.2459,-125.5639,-0.623916,16.72429,0.7645953
100001,11/4/2023 17:21,0.7067448,226.6994,160.2186,99.69772,-125.4208,-0.6222605,14.8927,0.9746792
100001,11/4/2023 17:21,0.7014322,226.7476,159.0481,99.64741,-123.9624,-0.6265238,16.65384,1.083458
100001,11/4/2023 17:21,0.7037392,226.6565,159.5071,98.07689,-125.7912,-0.6148748,14.9406,1.232489
100001,11/4/2023 17:21,0.7016099,226.6536,159.0224,98.00432,-125.2329,-0.6162925,15.26005,1.273644
100001,11/4/2023 17:21,0.7016099,226.6536,159.0224,98.00432,-125.2329,-0.6162925,16.99463,1.690591
100001,11/4/2023 17:21,0.7021428,226.5613,159.0784,98.75954,-124.7096,-0.6208231,17.35731,1.397492
100001,11/4/2023 17:21,0.7160341,226.7032,162.3272,102.2148,-126.1041,-0.6296838,17.14633,1.447159
100001,11/4/2023 17:22,0.7049783,226.7231,159.8348,99.0199,-125.4681,-0.6195139,17.14633,1.447159
100001,11/4/2023 17:22,0.7007207,226.4571,158.6832,98.7942,-124.1775,-0.6225878,15.93632,0.8932474
100001,11/4/2023 17:22,0.7046245,226.3861,159.5172,99.06219,-125.0297,0.6155574,15.60932,1.12663
100001,11/4/2023 17:22,0.7093862,226.5435,160.7068,100.7259,-125.2237,-0.6267681,16.995,1.511527
100001,11/4/2023 17:22,0.7065684,226.3913,159.961,99.65794,-125.1231,-0.6230142,16.68654,1.013752
100001,11/4/2023 17:22,0.6928473,226.4852,156.9197,98.42805,-122.2117,-0.6272512,16.64661,0.7050994
100001,11/4/2023 17:22,0.6991175,226.502,158.3515,99.11188,-123.4991,-0.6258979,14.34387,1.433442
100001,11/4/2023 17:22,0.6941059,226.5756,157.2674,97.44632,-123.4393,-0.6196217,14.30072,1.016143
100001,11/4/2023 17:22,0.7021428,226.5746,159.0877,99.76078,-123.9221,-0.6270804,13.4823,1.109529
100001,11/4/2023 17:22,0.7010766,226.6193,158.8775,100.5685,-122.9961,-0.6329938,14.70671,0.7701725
100001,11/4/2023 17:22,0.6953622,226.6807,157.6252,98.67256,-122.9204,-0.6259949,14.76861,1.162101
100001,11/4/2023 17:22,0.7001868,226.6818,158.7196,98.22102,-124.6778,-0.6188336,13.11213,0.2575219
100001,11/4/2023 17:22,0.6958999,226.5643,157.666,98.3773,-123.2091,-0.62396,14.1945,0.81239
100001,11/4/2023 17:22,0.6996523,226.5407,158.4997,99.65044,-123.2557,-0.6287104,15.00455,1.102459
100001,11/4/2023 17:22,0.6969741,226.5571,157.9044,100.2517,-121.9975,-0.6348886,12.68569,0.7512124
100001,11/4/2023 17:22,0.7049783,226.5978,159.7465,100.6008,-124.0904,-0.6297526,14.22991,0.7838336
100001,11/4/2023 17:22,0.7060388,226.5491,159.9524,99.80383,-124.9959,-0.6239595,14.79322,1.199402
100001,11/4/2023 17:22,0.7085068,226.6254,160.5656,100.0298,-125.5999,-0.6229842,14.80807,0.7442626
100001,11/4/2023 17:22,0.7037392,226.6096,159.4741,100.0531,-124.1827,-0.6273945,14.59078,0.4506676
100001,11/4/2023 17:22,0.6992959,226.5738,158.4421,99.25351,-123.5016,-0.6264338,15.17595,1.007883
100001,11/4/2023 17:22,0.7040935,226.5881,159.5392,98.75443,-125.3009,-0.6189978,14.53976,0.4746197
100001,11/4/2023 17:22,0.6989391,226.5371,158.3356,97.48602,-124.7664,-0.6156923,15.18294,0.7370833
100001,11/4/2023 17:22,0.7005428,226.6632,158.7872,97.65318,-125.2088,-0.6149938,14.69301,0.0448325
100001,11/4/2023 17:22,0.7056854,226.6665,159.9552,100.6719,-124.3014,-0.6293753,15.34524,1.315874
100001,11/4/2023 17:22,0.6962581,226.5086,157.7084,98.27796,-123.3426,-0.6231624,16.21835,1.038876
100001,11/4/2023 17:22,0.6982252,226.6717,158.2679,97.44128,-124.7154,-0.615673,16.21835,1.038876
100001,11/4/2023 17:22,0.6975106,226.5413,158.015,100.6593,-121.8049,-0.637024,14.41154,1.509964
100001,11/4/2023 17:22,0.6941059,226.6349,157.3086,97.35857,-123.5609,-0.6189017,13.45814,1.434469
100001,11/4/2023 17:22,0.6928473,226.6474,157.032,98.3511,-122.4178,-0.6263124,13.20172,0.7266573
100001,11/4/2023 17:22,0.7017876,226.5734,159.0064,99.46127,-124.0584,-0.6255174,13.77624,1.224221
100001,11/4/2023 17:22,0.6942855,226.6407,157.3534,98.97575,-122.327,-0.629003,13.77624,1.224221
100001,11/4/2023 17:22,0.7039164,226.5374,159.4634,99.2966,-124.7748,-0.6226921,14.6092,1.01699
100001,11/4/2023 17:22,0.6976893,226.5369,158.0524,99.73679,-122.6097,-0.6310363,14.60717,1.180924
100001,11/4/2023 17:22,0.6973318,226.6829,158.0732,99.50261,-122.8266,-0.6294717,13.30468,0.7758068
100001,11/4/2023 17:22,0.7074501,226.6731,160.3599,101.4241,-124.2113,-0.632478,13.36919,0.7192376
100001,11/4/2023 17:22,0.6914061,226.7202,156.7557,97.25125,-122.9412,-0.6204001,15.1135,0.3311064
100001,11/4/2023 17:22,0.6962581,226.5712,157.752,97.64246,-123.9017,-0.6189618,14.9388,0.9189414
100001,11/4/2023 17:22,0.6985822,226.6265,158.3173,99.15288,-123.4223,-0.6262923,14.9388,0.9189414
100001,11/4/2023 17:22,0.6917667,226.6719,156.804,96.38622,-123.6819,-0.6146922,13.82201,0.6664575
100001,11/4/2023 17:22,0.6917667,226.6719,156.804,96.38622,-123.6819,0.6195893,14.81274,1.102295
100001,11/4/2023 17:22,0.7067448,226.6583,160.1896,99.65798,-125.4153,-0.6221252,14.83041,0.9510612
100001,11/4/2023 17:22,0.7067448,226.6959,160.2162,101.2146,-124.1967,-0.6317378,13.33088,0.4593623
100001,11/4/2023 17:22,0.71044,226.68,161.0425,99.08116,-126.9552,-0.6152484,13.24684,0.3856059
100001,11/4/2023 17:22,0.6980466,226.6972,158.2452,99.54152,-123.0164,-0.6290335,13.91001,0.9298717
100001,11/4/2023 17:22,0.694465,226.5617,157.3392,97.57745,-123.4271,-0.6201727,12.77492,0.3712211
100001,11/4/2023 17:22,0.7030302,226.6998,159.3768,100.9818,-123.3031,-0.633604,13.67202,0.6275536
100001,11/4/2023 17:22,0.7008987,226.6898,158.8866,99.7257,-123.6921,-0.6276532,14.2185,0.9676868
100001,11/4/2023 17:22,0.7032075,226.5853,159.3365,98.83651,-124.9779,-0.6203004,14.39866,0.2535151
100001,11/4/2023 17:22,0.6989391,226.7488,158.4836,98.60161,-124.0757,-0.6221564,15.09352,0.7925488
100001,11/4/2023 17:22,0.7001868,226.659,158.7036,99.32371,-123.7806,-0.625844,14.37512,0.7034416
100001,11/4/2023 17:22,0.6962581,226.5755,157.755,99.35855,-122.5337,-0.6298282,15.37239,0.9938063
100001,11/4/2023 17:22,0.7010766,226.5413,158.8228,98.48509,-124.6008,-0.6200943,14.559,0.7445389
100001,11/4/2023 17:22,0.7051552,226.6178,159.8008,99.26523,-125.2306,-0.6211812,17.06166,1.154613
100001,11/4/2023 17:22,0.6960791,226.6477,157.7647,97.46776,-124.0554,-0.6178045,13.25441,0.1345067
100001,11/4/2023 17:22,0.6885146,226.6445,156.0481,96.74364,-122.4405,-0.6199605,17.01626,0.6604949
100001,11/4/2023 17:22,0.7037392,226.6388,159.4946,98.31675,-125.588,-0.6164267,16.34263,0.2992639
100001,11/4/2023 17:22,0.7160341,226.485,162.171,101.0997,-126.8002,-0.6234139,17.33547,0.5884352
100001,11/4/2023 17:22,0.7048015,226.5757,159.6909,98.38498,-125.7839,-0.6160963,17.07867,1.142776
100001,11/4/2023 17:22,0.7040935,226.535,159.5018,99.5799,-124.598,-0.6243184,17.07867,1.142776
100001,11/4/2023 17:22,0.7063918,226.6092,160.0749,99.87765,-125.0936,-0.6239434,16.52268,0.0838939
100001,11/4/2023 17:23,0.7033848,226.6055,159.3908,98.65125,-125.1933,-0.6189268,18.41977,0.9184796
100001,11/4/2023 17:23,0.6903232,226.6965,156.4939,97.18945,-122.6562,-0.6210431,16.09875,1.077688
100001,11/4/2023 17:23,0.693387,226.6205,157.1357,96.39317,-124.0967,-0.6134391,15.77311,1.174456
100001,11/4/2023 17:23,0.6985822,226.5191,158.2422,99.12568,-123.3479,-0.6264173,12.46159,0.334207
100001,11/4/2023 17:23,0.6996523,226.6013,158.5421,99.33524,-123.5642,-0.6265543,14.26787,0.8490948
100001,11/4/2023 17:23,0.6955414,226.5884,157.6016,98.12745,-123.3259,-0.6226298,14.59325,0.8066283
100001,11/4/2023 17:23,0.7003648,226.7007,158.7732,99.53678,-123.6987,-0.6269116,14.53055,0.9332877
100001,11/4/2023 17:23,0.7070975,226.6904,160.2922,100.7501,-124.6717,-0.6285399,14.65703,0.6463588
100001,11/4/2023 17:23,0.7092105,226.742,160.8078,100.6137,-125.4433,-0.6256769,14.20511,0.7336395
100001,11/4/2023 17:23,0.7063918,226.6534,160.1061,99.1777,-125.6891,-0.6194499,13.22783,0.9645935
100001,11/4/2023 17:23,0.7021428,226.6836,159.1642,100.2793,-123.6014,-0.6300369,13.22783,0.9645935
100001,11/4/2023 17:23,0.6985822,226.4904,158.2222,99.64056,-122.9066,-0.6297508,15.3484,0.7745191
100001,11/4/2023 17:23,0.7049783,226.5186,159.6907,100.4753,-124.1203,-0.6291869,14.41034,0.6925218
100001,11/4/2023 17:23,0.7021428,226.6129,159.1146,99.70255,-124.0035,-0.6266084,14.02173,0.4818841
100001,11/4/2023 17:23,0.7081548,226.6326,160.4909,100.8307,-124.862,-0.6282641,15.52353,0.8020313
100001,11/4/2023 17:23,0.7056854,226.5358,159.863,100.0776,-124.6622,-0.6260211,15.86918,0.7295413
100001,11/4/2023 17:23,0.7056854,226.5948,159.9047,101.7603,-123.3465,-0.6363808,13.94547,0.8842781
100001,11/4/2023 17:23,0.6973318,226.5064,157.9501,97.67748,-124.1264,-0.618407,13.94547,0.8842781
100001,11/4/2023 17:23,0.697153,226.5823,157.9626,99.43884,-122.7358,-0.6295089,14.22101,0.6697508
100001,11/4/2023 17:23,0.7019652,226.5756,159.0482,98.73178,-124.6931,-0.6207665,12.93994,0.4862105
100001,11/4/2023 17:23,0.7085068,226.4075,160.4112,100.1825,-125.2806,-0.6245357,14.75766,0.4001905
100001,11/4/2023 17:23,0.7055088,226.5009,159.7984,98.80059,-125.5945,-0.6182828,14.67302,1.090681
100001,11/4/2023 17:23,0.7008987,226.5627,158.7975,98.57369,-124.4985,-0.6207508,14.53659,0.7294547
100001,11/4/2023 17:23,0.7079787,226.5588,160.3988,99.85983,-125.5221,-0.6225721,14.38882,1.142565
100001,11/4/2023 17:23,0.7026754,226.4894,159.1485,100.5807,-123.336,-0.6319928,15.32843,0.6440431
100001,11/4/2023 17:23,0.6957207,226.5344,157.6047,99.29938,-122.3882,-0.6300535,14.27121,0.6539118
100001,11/4/2023 17:23,0.7019652,226.5715,159.0453,98.31594,-125.0175,-0.6181631,13.87004,0.5682065
100001,11/4/2023 17:23,0.7012544,226.5016,158.8352,99.97692,-123.423,-0.6294379,14.26722,1.185306
100001,11/4/2023 17:23,0.6958999,226.4674,157.5986,98.90192,-122.7018,-0.6275557,13.50053,0.4075634
100001,11/4/2023 17:23,0.7026754,226.4951,159.1525,98.90868,-124.686,-0.621471,15.64532,0.7658484
100001,11/4/2023 17:23,0.7014322,226.5429,158.9044,100.1616,-123.3624,-0.630326,13.77288,0.9082741
100001,11/4/2023 17:23,0.7040935,226.5421,159.5068,100.3376,-123.9951,-0.6290489,15.29786,0.537679
100001,11/4/2023 17:23,0.7030302,226.398,159.1647,99.81516,-123.9771,-0.6271189,14.67529,0.4510887
100001,11/4/2023 17:23,0.7039164,226.3238,159.313,99.70244,-124.2581,-0.6258273,14.35562,0.647553
100001,11/4/2023 17:23,0.6894196,226.4059,156.0886,97.30323,-122.0481,-0.6233845,13.22771,0.725428
100001,11/4/2023 17:23,0.6867014,226.308,155.406,97.0009,-121.416,-0.6241773,13.22771,0.725428
100001,11/4/2023 17:23,0.6994742,226.2834,158.2794,97.84959,-124.4099,-0.618208,16.98264,1.209178
100001,11/4/2023 17:23,0.6924872,226.2573,156.6803,96.5331,-123.4102,-0.6161152,13.29186,1.116263
100001,11/4/2023 17:23,0.694465,226.2648,157.1329,96.24081,-124.2114,-0.6124802,11.56677,0.9285923
100001,11/4/2023 17:23,0.7046245,226.4802,159.5835,98.71307,-125.3899,-0.6185669,14.98865,0.7957085
100001,11/4/2023 17:23,0.7055088,226.3326,159.6797,99.62883,-124.7866,-0.6239294,14.76391,1.320107
100001,11/4/2023 17:23,0.6881524,226.3194,155.7422,97.52607,-121.4262,-0.6262017,14.97638,0.7041428
100001,11/4/2023 17:23,0.6973318,226.12,157.6806,97.49373,-123.928,-0.6182986,14.97638,0.7041428
100001,11/4/2023 17:23,0.7007207,226.4144,158.6533,98.71329,-124.2036,-0.6221951,14.52095,0.7326871
100001,11/4/2023 17:23,0.6879711,226.2807,155.6746,98.77473,-120.3251,-0.6344948,14.3483,0.4490828
100001,11/4/2023 17:23,0.7005428,226.3737,158.5845,100.5437,-122.6377,-0.634007,15.32221,0.1767314
100001,11/4/2023 17:23,0.6991175,226.4788,158.3353,99.51684,-123.1522,-0.6285197,12.76136,0.9266291
100001,11/4/2023 17:23,0.6955414,226.3451,157.4324,100.0889,-121.5203,-0.6357577,13.69146,0.8604956
100001,11/4/2023 17:23,0.7118427,226.3883,161.1528,100.8923,-125.6622,-0.6260657,13.69146,0.8604956
100001,11/4/2023 17:23,0.7028528,226.2783,159.0403,99.33231,-124.2052,-0.624573,14.35717,1.130304
100001,11/4/2023 17:23,0.7016099,226.4705,158.894,100.3015,-123.2352,-0.6312479,14.1333,1.386278
100001,11/4/2023 17:23,0.6906844,226.5107,156.4474,95.95764,-123.5634,-0.613354,14.10138,0.6932288
100001,11/4/2023 17:23,0.6923072,226.3818,156.7258,96.69769,-123.3391,-0.6169865,14.10138,0.6932288
100001,11/4/2023 17:23,0.7079787,226.4725,160.3377,100.1098,-125.2446,-0.6243682,14.93729,1.327826
100001,11/4/2023 17:23,0.7007207,226.444,158.674,98.52067,-124.383,-0.6208998,14.80788,0.768981
100001,11/4/2023 17:23,0.7007207,226.3927,158.638,99.52325,-123.536,-0.6273606,14.06498,0.6450455
100001,11/4/2023 17:23,0.7081548,226.3829,160.3141,99.70262,-125.5389,-0.6219203,15.30821,0.3474278
100001,11/4/2023 17:23,0.6985822,226.5332,158.2521,98.44362,-123.9055,-0.6220685,14.21297,0.9384006
100001,11/4/2023 17:23,0.6992959,226.5034,158.3929,97.15202,-125.0991,-0.6133611,13.08843,0.8240409
100001,11/4/2023 17:23,0.7017876,226.3811,158.8714,100.2266,-123.267,-0.6308662,14.61961,0.4843833
100001,11/4/2023 17:24,0.6946445,226.4372,157.2934,99.13775,-122.1184,-0.630273,14.61961,0.4843833
100001,11/4/2023 17:24,0.7007207,226.3737,158.6248,98.79189,-124.1047,0.6272414,13.80262,0.68327
100001,11/4/2023 17:24,0.7090345,226.4233,160.542,99.41315,-126.0585,-0.6192347,13.42489,0.8553637
100001,11/4/2023 17:24,0.7007207,226.5037,158.7159,98.45251,-124.4903,-0.6203067,13.42489,0.8553637
100001,11/4/2023 17:24,0.6984038,226.228,157.9985,98.30832,-123.6891,-0.6222106,13.92212,1.126109
100001,11/4/2023 17:24,0.7088587,226.4077,160.491,101.7343,-124.127,-0.6338937,13.31759,0.9760793
100001,11/4/2023 17:24,0.7021428,226.4224,158.9809,99.25122,-124.1938,-0.6242967,12.38553,1.230945
100001,11/4/2023 17:24,0.6915864,226.3832,156.5636,98.43132,-121.7515,-0.6286988,14.13752,0.7116949
100001,11/4/2023 17:24,0.7107909,226.3483,160.8863,98.52927,-127.1864,-0.6124157,14.45643,1.11652
100001,11/4/2023 17:24,0.7049783,226.3676,159.5842,99.6567,-124.6422,-0.6244771,14.71664,0.7859139
100001,11/4/2023 17:24,0.6980466,226.4185,158.0506,98.06949,-123.9451,-0.6204941,14.36539,1.134077
100001,11/4/2023 17:24,0.7033848,226.3734,159.2276,100.8622,-123.2081,-0.6334469,14.70415,0.3887578
100001,11/4/2023 17:24,0.6935668,226.3796,157.0094,98.17304,-122.5316,-0.6252686,14.09611,0.5253369
100001,11/4/2023 17:24,0.703562,226.4104,159.2937,99.31848,-124.5405,-0.6234927,14.09611,0.5253369
100001,11/4/2023 17:24,0.6966162,226.3938,157.7096,99.46225,-122.3911,-0.6306671,14.69892,0.8312975
100001,11/4/2023 17:24,0.7010766,226.4808,158.7804,96.85379,-125.8195,-0.6099859,14.56583,1.167446
100001,11/4/2023 17:24,0.7049783,226.4519,159.6437,99.20281,-125.0796,-0.6214014,13.71859,1.011914
100001,11/4/2023 17:24,0.7000087,226.4134,158.4913,98.60244,-124.0849,-0.6221313,14.76375,0.7313143
100001,11/4/2023 17:24,0.7095619,226.482,160.703,100.7699,-125.1834,-0.6270565,14.75851,0.9454047
100001,11/4/2023 17:24,0.7005428,226.3617,158.5761,98.98155,-123.8912,-0.6241897,13.61469,0.7854052
100001,11/4/2023 17:24,0.6962581,226.4354,157.6575,98.12454,-123.3996,-0.6223906,13.99466,1.437134
100001,11/4/2023 17:24,0.703562,226.4475,159.3199,100.8915,-123.3034,-0.6332638,13.53253,0.5676312
100001,11/4/2023 17:24,0.6932071,226.3237,156.8892,98.74173,-121.9192,-0.6293724,14.31568,0.717694
100001,11/4/2023 17:24,0.6964372,226.4965,157.7406,99.56879,-122.3444,-0.6312185,14.38825,1.242134
100001,11/4/2023 17:24,0.6926673,226.361,156.7929,99.59081,-121.1019,-0.6351743,14.17715,0.7069653
100001,11/4/2023 17:24,0.6850653,226.4249,155.1159,96.89657,-121.128,-0.6246722,15.67066,0.721173
100001,11/4/2023 17:24,0.7019652,226.4425,158.9548,99.2315,-124.1762,-0.6242751,16.20734,1.296371
100001,11/4/2023 17:24,0.6980466,226.3184,157.9808,97.56488,-124.2539,-0.6175744,14.80106,1.072462
100001,11/4/2023 17:24,0.7008987,226.4375,158.7098,99.1982,-123.8891,-0.6250289,15.97958,0.5233533
100001,11/4/2023 17:24,0.6964372,226.39,157.6664,98.44086,-123.1588,-0.6243618,13.32546,1.056487
100001,11/4/2023 17:24,0.6960791,226.3939,157.588,97.83949,-123.5371,-0.6208561,13.32546,1.056487
100001,11/4/2023 17:24,0.7074501,226.2393,160.053,99.78677,-125.1382,-0.6234608,14.44873,0.6977996
100001,11/4/2023 17:24,0.7010766,226.4164,158.7352,100.313,-123.021,-0.6319518,13.58042,0.0448814
100001,11/4/2023 17:24,0.6998305,226.3374,158.3979,98.29926,-124.206,-0.6205845,13.45179,1.48805
100001,11/4/2023 17:24,0.697868,226.351,157.9631,97.91868,-123.9527,-0.6198833,14.53514,1.127286
100001,11/4/2023 17:24,0.7048015,226.3941,159.5629,99.87053,-124.4435,-0.6259007,14.71203,1.058048
100001,11/4/2023 17:24,0.703562,226.4676,159.334,99.26591,-124.6339,-0.6230052,14.52261,1.01261
100001,11/4/2023 17:24,0.6926673,226.4075,156.825,97.96452,-122.4624,-0.624674,13.32025,1.218
100001,11/4/2023 17:24,0.7026754,226.3033,159.0178,99.0655,-124.3892,-0.6229838,15.56463,1.419272
100001,11/4/2023 17:24,0.6982252,226.2192,157.952,98.39883,-123.5577,-0.6229668,14.44911,0.554556
100001,11/4/2023 17:24,0.7016099,226.289,158.7666,99.95216,-123.3548,-0.6295541,14.44911,0.554556
100001,11/4/2023 17:24,0.6874273,226.3405,155.5927,96.28857,-122.2194,-0.6188504,14.17392,1.42478
100001,11/4/2023 17:24,0.7090345,226.2731,160.4354,100.3014,-125.2164,-0.6251826,14.17392,1.42478
100001,11/4/2023 17:24,0.6960791,226.2066,157.4577,97.37096,-123.741,-0.6183944,14.27011,0.640426
100001,11/4/2023 17:24,0.7008987,226.4298,158.7044,98.18896,-124.6836,-0.6186909,14.93628,0.679879
100001,11/4/2023 17:24,0.6985822,226.2751,158.0718,97.66937,-124.2875,-0.6178799,15.18614,0.7255334
100001,11/4/2023 17:24,0.7000087,226.3788,158.4671,100.952,-122.1496,-0.6370535,15.40157,0.9710937
100001,11/4/2023 17:24,0.6946445,226.4113,157.2753,97.9082,-123.0834,-0.6225274,14.66467,0.5392724
100001,11/4/2023 17:24,0.6937464,226.5164,157.145,97.12819,-123.534,-0.6180802,14.79483,1.11472
100001,11/4/2023 17:24,0.7058622,226.4388,159.8346,100.4573,-124.3198,-0.628508,15.10431,0.8270019
100001,11/4/2023 17:24,0.7030302,226.4086,159.1721,99.3382,-124.3691,-0.624093,14.11699,1.000597
100001,11/4/2023 17:24,0.7088587,226.3063,160.4192,99.29372,-125.9964,-0.618964,15.27443,1.086063
100001,11/4/2023 17:24,0.6996523,226.4178,158.4137,99.19099,-123.5154,-0.6261514,15.54028,0.5730033
100001,11/4/2023 17:24,0.6857929,226.4711,155.3123,98.14066,-120.3757,-0.6318924,14.85112,0.2105655
100001,11/4/2023 17:24,0.7003648,226.3591,158.534,100.0373,-122.9861,-0.6310146,15.02479,1.114505
100001,11/4/2023 17:24,0.7044476,226.4824,159.545,98.89479,-125.1976,-0.6198551,14.04474,0.8068406
100001,11/4/2023 17:24,0.6951828,226.4046,157.3926,97.40581,-123.6306,-0.6188717,15.00434,0.4998038
100001,11/4/2023 17:24,0.7003648,226.5754,158.6855,98.86899,-124.1209,-0.62305,13.72009,1.123039
100001,11/4/2023 17:24,0.6996523,226.4046,158.4045,97.84468,-124.5729,-0.6176887,14.6898,0.9751235
100001,11/4/2023 17:24,0.7058622,226.4235,159.8238,98.08138,-126.1891,-0.6136846,14.96172,0.7596521
100001,11/4/2023 17:25,0.6935668,226.4546,157.0614,97.03815,-123.4985,-0.6178358,14.39941,1.150206
100001,11/4/2023 17:25,0.6951828,226.5112,157.4667,98.20908,-123.0883,-0.6236815,14.0726,0.4338956
100001,11/4/2023 17:25,0.6953622,226.5532,157.5365,99.23663,-122.3514,-0.6299276,15.07309,1.161457
100001,11/4/2023 17:25,0.697153,226.4518,157.8716,99.48513,-122.5811,-0.630165,14.24035,0.2959667
100001,11/4/2023 17:25,0.6984038,226.3438,158.0793,98.05165,-123.9958,-0.6202686,14.47973,0.5087839
100001,11/4/2023 17:25,0.7033848,226.4082,159.252,99.37623,-124.4411,-0.6240185,14.47973,0.5087839
100001,11/4/2023 17:25,0.7033848,226.319,159.1894,99.1244,-124.5617,-0.6226823,14.79472,0.5060049
100001,11/4/2023 17:25,0.6976893,226.3749,157.9393,98.91215,-123.1309,-0.6262667,13.05888,1.136346
100001,11/4/2023 17:25,0.6987607,226.45,158.2344,99.04288,-123.4043,-0.6259252,13.1165,0.7284368
100001,11/4/2023 17:25,0.7001868,226.5595,158.6339,98.97069,-123.9739,-0.6238935,15.12475,0.4822386
100001,11/4/2023 17:25,0.7100888,226.466,160.811,99.00954,-126.7173,-0.6156889,15.12475,0.4822386
100001,11/4/2023 17:25,0.6966162,226.5421,157.8129,99.26771,-122.6818,-0.6290216,12.15923,1.013855
100001,11/4/2023 17:25,0.6967952,226.4623,157.7978,99.42113,-122.5381,-0.6300539,15.29412,0.3952867
100001,11/4/2023 17:25,0.6984038,226.3146,158.059,98.1587,-123.8851,-0.6210257,13.14229,0.8590156
100001,11/4/2023 17:25,0.7090345,226.4935,160.5917,100.8496,-124.9762,-0.6279879,11.94082,0.9906163
100001,11/4/2023 17:25,0.7008987,226.349,158.6477,99.47492,-123.5874,-0.6270177,14.22752,0.7885385
100001,11/4/2023 17:25,0.6969741,226.4059,157.7991,99.49992,-122.4758,-0.6305482,15.10407,1.449783
100001,11/4/2023 17:25,0.7060388,226.367,159.8239,99.69079,-124.9216,-0.6237541,14.5548,1.123935
100001,11/4/2023 17:25,0.6969741,226.485,157.8542,98.45507,-123.3878,-0.623709,13.80862,0.2332199
100001,11/4/2023 17:25,0.6985822,226.4072,158.164,98.56911,-123.6931,-0.6232081,15.37326,1.638679
100001,11/4/2023 17:25,0.7067448,226.3058,159.9404,98.30434,-126.1634,-0.6146309,11.66254,0.7405642
100001,11/4/2023 17:25,0.6973318,226.5224,157.9613,97.89748,-123.9671,-0.6197562,16.28933,1.422737
100001,11/4/2023 17:25,0.6962581,226.3165,157.5747,97.60629,-123.7044,-0.6194289,12.66453,0.9251334
100001,11/4/2023 17:25,0.7005428,226.3124,158.5415,99.61467,-123.3383,-0.628319,12.66453,0.9251334
100001,11/4/2023 17:25,0.6921271,226.4411,156.7261,96.34142,-123.6179,-0.6147122,13.68174,1.308362
100001,11/4/2023 17:25,0.6894196,226.3527,156.052,97.06432,-122.1914,-0.622,14.0111,0.2615481
100001,11/4/2023 17:25,0.6969741,226.4642,157.8397,98.27387,-123.5136,-0.6226184,14.11461,1.166238
100001,11/4/2023 17:25,0.6996523,226.4012,158.4021,98.23091,-124.2655,-0.6201363,13.17355,0.8777103
100001,11/4/2023 17:25,0.6914061,226.5803,156.659,97.03641,-122.9877,-0.6194117,12.89243,0.4441853
100001,11/4/2023 17:25,0.6973318,226.4763,157.9292,98.108,-123.7596,-0.6212153,15.94824,0.970154
100001,11/4/2023 17:25,0.6942855,226.477,157.2397,98.70765,-122.3974,-0.6277528,13.85999,0.7634136
100001,11/4/2023 17:25,0.703562,226.4844,159.3458,99.54747,-124.4243,-0.6247259,13.57134,0.2331188
100001,11/4/2023 17:25,0.703562,226.506,159.3611,100.3944,-123.7615,-0.6299806,16.9298,0.9463987
100001,11/4/2023 17:25,0.6957207,226.5582,157.6213,99.00639,-122.6466,-0.6281283,13.33261,0.5192141
100001,11/4/2023 17:25,0.7186413,226.4827,162.7598,101.0816,-127.5667,-0.6210478,14.25816,0.9464964
100001,11/4/2023 17:25,0.7081548,226.5512,160.4333,99.40736,-125.9247,-0.619618,16.84322,0.9132083
100001,11/4/2023 17:25,0.7042705,226.6035,159.5902,98.31364,-125.7118,-0.6160381,12.95909,0.747079
100001,11/4/2023 17:25,0.703562,226.589,159.4194,99.38232,-124.6504,-0.6234016,13.69855,0.4901699
100001,11/4/2023 17:25,0.6967952,226.6152,157.9044,98.50492,-123.4122,-0.6238264,12.71222,1.043962
