status,time,I_R,V_RN,VA_R,W_R,Var_R,PF_R,I_R_THD,V_RN_THD
110000,11/8/2023 15:24,4.73454,230.965,1093.513,549.2991,-945.5376,-0.5023252,84.81883,1.58142
110000,11/8/2023 15:24,4.801226,230.9713,1108.945,562.0382,-955.9669,-0.5068223,85.37522,1.393137
110000,11/8/2023 15:24,4.750315,230.8947,1096.823,547.62,-950.3327,-0.4992785,85.02951,1.492979
110000,11/8/2023 15:24,4.734172,231.021,1093.693,548.6545,-946.1199,-0.5016531,85.16896,1.616478
110000,11/8/2023 15:24,4.726528,231.0694,1092.156,551.839,-942.4854,-0.5052748,84.88569,1.533866
110000,11/8/2023 15:24,4.666182,231.0546,1078.143,541.7177,-932.1659,-0.5024546,85.13607,1.499855
110000,11/8/2023 15:24,4.626114,231.0491,1068.86,538.1689,-923.4907,-0.5034983,85.07742,1.503111
110000,11/8/2023 15:24,4.634462,230.9969,1070.547,538.0328,-925.522,-0.5025776,85.16315,1.582468
110000,11/8/2023 15:24,4.774768,231.1382,1103.631,552.9014,-955.1451,-0.5009838,84.84856,1.624595
110000,11/8/2023 15:24,4.707019,230.5466,1085.187,549.4202,-935.8252,-0.5062907,84.81412,1.495541
110000,11/8/2023 15:24,4.701745,230.9226,1085.739,548.6022,-936.9447,-0.5052798,85.10873,1.728176
110000,11/8/2023 15:24,4.707443,230.79,1086.431,546.9435,-938.7144,-0.5034316,85.17777,1.244926
110000,11/8/2023 15:24,4.733566,230.802,1092.517,549.43,-944.309,-0.502903,85.20203,1.468275
110000,11/8/2023 15:24,4.785045,230.9339,1105.029,555.0687,-955.5039,-0.5023114,85.08899,1.366588
110000,11/8/2023 15:25,4.655213,230.9614,1075.174,538.2999,-930.7166,-0.5006628,85.20634,1.513946
110000,11/8/2023 15:25,4.674937,231.007,1079.943,540.5607,-934.918,-0.5005454,85.29493,1.519389
110000,11/8/2023 15:25,4.803484,230.9593,1109.409,552.3353,-962.1407,-0.4978643,85.13882,1.501984
110000,11/8/2023 15:25,4.781996,230.9748,1104.521,554.8331,-955.0527,-0.5023294,85.2516,1.668194
110000,11/8/2023 15:25,4.696438,231.0374,1085.053,542.5709,-939.6577,-0.500041,85.49354,1.515234
110000,11/8/2023 15:25,4.741093,230.9599,1095.002,543.9287,-950.3533,-0.4967376,85.29869,1.504218
110000,11/8/2023 15:25,4.790749,230.9285,1106.321,551.9756,-958.7847,-0.4989291,85.33193,1.516288
110000,11/8/2023 15:25,4.746009,230.8967,1095.838,547.9025,-949.0328,-0.4999851,85.13743,1.398231
110000,11/8/2023 15:25,4.834068,230.9129,1116.249,559.8491,-965.7019,-0.5015452,85.18417,1.493733
110000,11/8/2023 15:25,4.71763,230.8062,1088.858,544.1895,-943.1171,-0.49978,85.24287,1.531508
110000,11/8/2023 15:25,4.700897,231.1329,1086.532,547.1244,-938.7258,-0.5035512,85.05966,1.528079
110000,11/8/2023 15:25,4.73841,231.0568,1094.842,549.084,-947.1985,-0.5015191,85.28716,1.497309
110000,11/8/2023 15:25,4.670295,231.0989,1079.3,539.9291,-934.5399,-0.5002587,85.15039,1.685435
110000,11/8/2023 15:25,4.760122,231.1248,1100.182,551.7668,-951.8165,-0.501523,85.2049,1.179642
110000,11/8/2023 15:25,4.662813,231.0676,1077.425,541.2567,-931.6039,-0.5023614,85.18885,1.779664
110000,11/8/2023 15:25,4.759808,231.1667,1100.309,550.7258,-952.5656,-0.5005192,84.95701,0.9219386
110000,11/8/2023 15:25,4.605965,231.0742,1064.319,538.8342,-917.8418,-0.5062711,85.17759,1.669581
110000,11/8/2023 15:25,4.846665,230.8054,1118.636,560.9298,-967.8352,-0.5014407,85.22217,1.310673
110000,11/8/2023 15:25,4.773122,230.7791,1101.537,552.6767,-952.8544,-0.5017325,85.47084,1.73476
110000,11/8/2023 15:25,4.709799,230.8234,1087.132,548.0844,-938.8607,-0.5041562,85.08477,1.19557
110000,11/8/2023 15:25,4.740094,230.9688,1094.814,547.1001,-948.3137,-0.4997197,84.98537,1.488915
110000,11/8/2023 15:25,4.656954,230.944,1075.496,544.6783,-927.3708,-0.5064439,85.27477,1.622557
110000,11/8/2023 15:25,4.594852,230.8361,1060.657,532.6971,-917.1848,-0.502233,85.36485,1.402138
110000,11/8/2023 15:25,4.698615,231.0096,1085.425,541.6535,-940.616,-0.4990244,85.17322,1.641473
110000,11/8/2023 15:25,4.742881,230.9723,1095.474,549.8857,-947.4646,-0.5019614,85.14954,1.496436
110000,11/8/2023 15:25,4.724206,231.0342,1091.453,547.6239,-944.128,-0.5017384,84.96703,1.630887
110000,11/8/2023 15:25,4.603392,231.0055,1063.409,538.5626,-916.9452,-0.5064493,85.26462,1.409588
110000,11/8/2023 15:25,4.809218,231.0293,1111.07,556.1238,-961.8748,-0.5005299,85.36626,1.729576
110000,11/8/2023 15:25,4.766666,231.0209,1101.2,556.4146,-950.2859,-0.5052804,84.99842,1.263425
110000,11/8/2023 15:25,4.65197,231.0032,1074.62,534.4808,-932.2761,-0.4973672,85.02335,1.717782
110000,11/8/2023 15:25,4.720747,231.0532,1090.744,549.2649,-942.3538,-0.503569,84.85415,1.13161
110000,11/8/2023 15:25,4.697739,230.9628,1085.003,549.0424,-935.8334,-0.5060284,85.17041,1.663783
110000,11/8/2023 15:25,4.818982,230.8434,1112.43,558.6148,-962.0031,-0.5021573,85.05524,1.362241
110000,11/8/2023 15:25,4.702806,230.7682,1085.258,547.0659,-937.2853,-0.5040883,85.28285,1.642715
110000,11/8/2023 15:25,4.756506,230.8805,1098.184,547.9659,-951.705,-0.4989744,85.14563,1.541447
110000,11/8/2023 15:25,4.730377,231.0173,1092.799,548.507,-945.1719,-0.5019284,85.06141,1.500365
110000,11/8/2023 15:25,4.754959,230.976,1098.281,552.3435,-949.2832,-0.5029162,85.15013,1.391904
110000,11/8/2023 15:25,4.601956,230.9475,1098.461,546.7878,-919.1426,0.501435,85.21642,1.556596
110000,11/8/2023 15:25,4.713796,231.0581,1089.161,544.5336,-943.2676,-0.4999572,85.06458,1.735607
110000,11/8/2023 15:25,4.76062,231.1404,1100.372,553.0717,-951.2778,-0.5026226,85.22734,1.242032
110000,11/8/2023 15:25,4.751811,231.0503,1097.907,550.1757,-950.1091,-0.501113,85.31824,1.591679
110000,11/8/2023 15:25,4.713293,231.1197,1089.335,543.7908,-943.8973,-0.4991952,84.85395,1.528032
110000,11/8/2023 15:25,4.689477,231.0443,1083.477,549.0461,-934.0614,-0.5067447,85.39691,1.471269
110000,11/8/2023 15:25,4.651381,231.0452,1074.679,536.474,-931.1985,-0.4991946,84.94929,1.563061
110000,11/8/2023 15:25,4.708741,231.0924,1088.154,545.3486,-941.6342,-0.5011684,85.15985,1.299297
110000,11/8/2023 15:25,4.612457,231.1481,1066.16,543.4154,-917.2773,-0.5096939,84.78359,1.667975
110000,11/8/2023 15:25,4.715012,230.9405,1088.887,551.6163,-938.8266,-0.506587,84.82613,1.440692
110000,11/8/2023 15:25,4.603636,230.9124,1063.036,541.5422,-914.7559,-0.5094296,84.77884,1.522664
110000,11/8/2023 15:25,4.642178,230.8962,1071.861,544.7821,-923.0922,-0.508258,85.50777,1.576778
110000,11/8/2023 15:25,4.731748,231.0228,1093.142,543.3195,-948.5585,-0.4970256,85.22386,1.561087
110000,11/8/2023 15:25,4.569873,231.1338,1056.252,522.7408,-917.8292,-0.4949016,85.10571,1.631918
110000,11/8/2023 15:25,4.690701,231.1953,1084.468,545.2057,-937.4545,-0.5027404,85.33055,1.22488
110000,11/8/2023 15:25,4.619696,231.1804,1067.983,533.5589,-925.1499,-0.499595,85.5807,1.694454
110000,11/8/2023 15:25,4.713636,231.165,1089.628,546.2871,-942.7932,-0.501352,85.12203,1.42343
110000,11/8/2023 15:25,4.700604,231.0435,1086.044,542.0299,-941.114,-0.4990864,85.3947,1.441057
110000,11/8/2023 15:25,4.733961,231.1557,1094.282,548.455,-946.9159,-0.5012009,85.14634,1.813366
110000,11/8/2023 15:25,4.751313,231.1715,1098.368,546.9339,-952.5104,-0.4979513,85.6899,1.665088
110000,11/8/2023 15:25,4.77482,231.1866,1103.874,544.9804,-959.9662,-0.4936978,85.31888,1.616532
110000,11/8/2023 15:25,4.81041,230.9277,1110.857,554.8629,-962.3572,-0.4994907,85.09795,1.119544
110000,11/8/2023 15:26,4.671923,231.0576,1079.483,542.4324,-933.3013,-0.5024927,85.15009,1.808186
110000,11/8/2023 15:26,4.679895,230.8279,1080.25,541.9407,-934.4738,-0.5016807,85.47175,1.649974
110000,11/8/2023 15:26,4.780952,230.9348,1104.089,549.0396,-957.8972,0.493512,85.46004,1.355613
110000,11/8/2023 15:26,4.73375,231.1717,1094.309,550.1803,-945.9462,-0.5027649,85.15759,1.797721
110000,11/8/2023 15:26,4.616158,231.3737,1068.058,539.792,-921.6136,-0.5053959,84.95354,1.575918
110000,11/8/2023 15:26,4.721434,231.1725,1091.466,548.406,-943.6885,-0.5024492,85.12099,1.483216
110000,11/8/2023 15:26,4.749055,231.1605,1097.794,554.1484,-947.6664,-0.5047835,85.00991,1.732112
110000,11/8/2023 15:26,4.626088,231.1024,1069.1,538.7388,-923.4364,-0.5039182,85.36739,1.686987
110000,11/8/2023 15:26,4.634005,231.2264,1071.504,535.2439,-928.243,-0.4995258,85.13413,1.084739
110000,11/8/2023 15:26,4.717788,231.1838,1090.676,547.7899,-943.1332,-0.502248,85.45206,1.737156
110000,11/8/2023 15:26,4.662251,231.1827,1077.832,541.264,-932.0704,-0.5021784,85.12196,1.534374
110000,11/8/2023 15:26,4.664444,231.1607,1078.236,536.4614,-935.3086,-0.4975361,85.55947,1.704558
110000,11/8/2023 15:26,4.637018,231.369,1072.862,535.364,-929.7411,-0.4990054,85.26524,1.551897
110000,11/8/2023 15:26,4.657677,231.067,1076.235,535.55,-933.5248,-0.4976143,85.47281,1.65722
110000,11/8/2023 15:26,4.689371,231.1912,1084.141,544.024,-937.7635,-0.5018018,85.08167,1.526428
110000,11/8/2023 15:26,4.71607,231.1247,1090,544.0507,-944.5153,-0.499129,85.42616,1.191772
110000,11/8/2023 15:26,4.637851,231.2448,1072.479,535.0591,-929.4746,-0.4988994,85.34829,1.678751
110000,11/8/2023 15:26,4.772339,231.0957,1102.867,550.135,-955.8596,0.4968072,85.28443,1.165268
110000,11/8/2023 15:26,4.763474,231.3476,1102.018,553.7048,-952.8142,-0.5024462,85.10676,1.879034
110000,11/8/2023 15:26,4.707364,231.3297,1088.953,547.9887,-941.0244,-0.5032253,85.14552,1.215389
110000,11/8/2023 15:26,4.630694,231.2142,1070.682,545.6962,-921.1821,-0.5096714,84.70541,1.560072
110000,11/8/2023 15:26,4.709799,231.1861,1088.84,552.5092,-938.2465,-0.5074291,84.77544,1.719044
110000,11/8/2023 15:26,4.695164,231.0834,1084.974,548.2642,-936.2562,-0.5053245,84.67206,1.475619
110000,11/8/2023 15:26,4.715197,231.1286,1089.817,539.3727,-946.9836,-0.4949205,85.5684,1.758104
110000,11/8/2023 15:26,4.668612,231.103,1078.93,538.4862,-934.9457,-0.4990926,85.63868,2.017554
110000,11/8/2023 15:26,4.810177,231.0866,1111.568,549.1165,-966.4646,0.4979164,85.11398,1.468341
110000,11/8/2023 15:26,4.621639,230.8709,1067.002,533.6808,-923.9468,-0.5001686,85.26823,1.811062
110000,11/8/2023 15:26,4.674698,231.0024,1079.866,542.3168,-933.8115,-0.5022073,85.19138,1.456008
110000,11/8/2023 15:26,4.751523,231.1243,1098.193,545.8537,-952.9275,-0.4970473,85.41447,1.642454
110000,11/8/2023 15:26,4.714007,231.2424,1090.078,544.2138,-944.5115,-0.4992429,85.0064,1.441828
110000,11/8/2023 15:26,4.676938,231.2111,1081.36,549.759,-931.1844,-0.5083959,84.75922,1.6591
110000,11/8/2023 15:26,4.59629,231.2848,1063.052,533.9351,-919.2348,-0.5022662,85.49523,1.71492
110000,11/8/2023 15:26,4.707629,231.0972,1087.92,541.6124,-943.5173,-0.4978423,85.28434,1.405168
110000,11/8/2023 15:26,4.743959,231.1912,1096.761,549.499,-949.1768,-0.5010196,85.16898,1.977626
110000,11/8/2023 15:26,4.747112,231.2159,1097.608,550.9374,-949.3211,-0.5019439,85.18555,1.52753
110000,11/8/2023 15:26,4.622044,231.1746,1068.499,536.757,-923.8951,-0.5023467,85.11033,1.451932
110000,11/8/2023 15:26,4.706039,231.2147,1088.105,546.244,-941.0582,-0.502014,85.20831,2.024563
110000,11/8/2023 15:26,4.794495,231.1629,1108.31,557.1799,-958.0714,-0.5027295,85.00687,0.7739922
110000,11/8/2023 15:26,4.608779,231.1476,1065.308,535.7797,-920.7725,-0.5029339,85.13171,1.88297
110000,11/8/2023 15:26,4.659148,231.0197,1076.355,545.3455,-927.9753,-0.5066596,85.04442,1.560561
110000,11/8/2023 15:26,4.722859,231.1877,1091.867,552.088,-942.0042,-0.5056368,85.34364,1.157504
110000,11/8/2023 15:26,4.80338,230.9429,1109.307,551.7885,-962.3359,-0.4974175,85.28282,1.963912
110000,11/8/2023 15:26,4.629779,231.1993,1070.402,534.6387,-927.3195,-0.4994748,85.25153,1.262561
110000,11/8/2023 15:26,4.713796,231.177,1089.721,546.9391,-942.523,-0.5019074,85.21046,0.8276324
110000,11/8/2023 15:26,4.71152,231.1903,1089.258,550.1757,-940.1008,-0.5050922,84.94471,2.009691
110000,11/8/2023 15:26,4.75703,231.2366,1100,553.4171,-950.6466,-0.5031066,85.07346,1.027336
110000,11/8/2023 15:26,4.626735,231.1529,1069.483,541.5505,-922.235,-0.5063666,84.91705,1.81977
110000,11/8/2023 15:26,4.614457,231.3284,1067.455,540.4893,-920.5059,-0.5063346,85.08028,0.9642681
110000,11/8/2023 15:26,4.677977,231.246,1081.764,544.9537,-934.4719,-0.5037642,85.00712,2.061665
110000,11/8/2023 15:26,4.68703,231.4253,1084.698,546.638,-936.8861,-0.5039544,85.07041,0.9940628
110000,11/8/2023 15:26,4.701215,231.4233,1087.97,547.7022,-940.0543,-0.5034164,85.05141,2.167502
110000,11/8/2023 15:26,4.543825,231.442,1051.632,530.7238,-907.8889,-0.5046668,85.14146,0.851054
110000,11/8/2023 15:26,4.818542,231.3778,1114.904,560.0455,-964.033,-0.5023263,85.28882,1.912864
110000,11/8/2023 15:26,4.721486,231.2772,1091.972,546.4254,-945.4219,-0.5004023,85.21906,2.069759
110000,11/8/2023 15:26,4.715515,231.3302,1090.841,550.7464,-941.6011,-0.5048823,85.04606,1.427492
110000,11/8/2023 15:27,4.715726,231.203,1090.29,546.3889,-943.4996,-0.5011408,85.38379,2.185028
110000,11/8/2023 15:27,4.67347,231.4154,1081.513,539.8954,-937.1141,-0.499204,84.95241,1.836782
110000,11/8/2023 15:27,4.562965,231.3061,1055.442,533.9832,-910.3949,-0.5059334,85.17799,0.6513443
110000,11/8/2023 15:27,4.642473,231.406,1074.296,540.0353,-928.6948,-0.5026875,84.99538,2.212994
110000,11/8/2023 15:27,4.695005,231.4024,1086.435,548.6167,-937.7428,-0.5049695,84.7183,1.263527
110000,11/8/2023 15:27,4.677391,231.4918,1082.777,549.6208,-932.9115,-0.5076028,85.14815,2.065725
110000,11/8/2023 15:27,4.684716,231.3369,1083.747,543.4698,-937.6295,-0.5014728,85.12215,1.391559
110000,11/8/2023 15:27,4.790514,231.3871,1108.463,559.0557,-957.1559,-0.504352,85.22958,1.126262
110000,11/8/2023 15:27,4.627597,231.4373,1070.999,538.063,-926.0271,-0.5023938,85.15366,1.982907
110000,11/8/2023 15:27,4.665514,231.3036,1079.15,547.3553,-930.0361,-0.5072096,85.21114,1.423824
110000,11/8/2023 15:27,4.684316,231.4865,1084.356,545.1425,-937.3618,-0.5027339,84.9146,1.127202
110000,11/8/2023 15:27,4.716995,231.2518,1090.814,551.3617,-941.2092,-0.5054591,84.87106,1.890017
110000,11/8/2023 15:27,4.629078,231.2253,1070.36,543.5302,-922.0878,-0.5078012,85.13861,1.075825
110000,11/8/2023 15:27,4.675231,231.3705,1081.711,542.8881,-935.6123,-0.5018792,85.05846,2.007914
110000,11/8/2023 15:27,4.648378,231.4227,1075.74,540.9195,-929.8508,-0.5028348,84.9321,1.552338
110000,11/8/2023 15:27,4.68719,231.4422,1084.814,548.1627,-936.1295,-0.5053058,84.87692,2.021308
110000,11/8/2023 15:27,4.784889,231.314,1106.812,561.3199,-953.9141,-0.5071504,85.03593,1.194297
110000,11/8/2023 15:27,4.600629,231.3825,1064.505,536.5505,-919.3934,0.4963068,85.1494,1.390867
110000,11/8/2023 15:27,4.720853,231.3292,1092.071,544.2836,-946.7704,-0.4983958,85.01021,1.507191
110000,11/8/2023 15:27,4.563813,231.4571,1056.327,536.2573,-910.0848,-0.5076623,85.20561,1.93594
110000,11/8/2023 15:27,4.701188,231.3761,1087.742,544.3885,-941.7137,-0.5004755,85.14384,1.064922
110000,11/8/2023 15:27,4.689956,231.3902,1085.21,544.7464,-938.5795,-0.5019734,84.78775,1.969867
110000,11/8/2023 15:27,4.623473,231.4221,1069.974,542.7935,-922.0734,-0.507296,85.03582,1.86143
110000,11/8/2023 15:27,4.672083,231.4846,1081.515,544.7856,-934.2827,-0.5037243,84.9187,1.243185
110000,11/8/2023 15:27,4.700684,231.4864,1088.144,548.8708,-939.5739,-0.5044099,84.98495,1.90554
110000,11/8/2023 15:27,4.697022,231.3172,1086.502,549.5239,-937.2884,-0.5057736,85.03673,1.25975
110000,11/8/2023 15:27,4.733329,231.407,1095.325,549.344,-947.6067,-0.5015351,85.10027,1.817773
110000,11/8/2023 15:27,4.752625,231.307,1099.315,551.769,-950.8129,-0.5019206,84.93359,1.554469
110000,11/8/2023 15:27,4.697633,231.2635,1086.391,549.6339,-937.0957,-0.5059263,84.95895,1.284166
110000,11/8/2023 15:27,4.648002,231.09,1074.107,539.8647,-928.5751,-0.5026173,84.93183,1.536784
110000,11/8/2023 15:27,4.693624,231.2934,1085.604,550.7374,-935.5343,-0.5073096,85.04107,1.578434
110000,11/8/2023 15:27,4.647171,231.2739,1074.769,542.1978,-927.9819,-0.5044783,85.19689,1.520748
110000,11/8/2023 15:27,4.690541,231.2837,1084.846,546.4987,-937.139,-0.5037571,84.67735,1.614519
110000,11/8/2023 15:27,4.613457,231.1089,1066.211,541.571,-918.4259,-0.5079399,84.88726,1.387673
110000,11/8/2023 15:27,4.607209,231.0992,1064.723,533.9345,-921.1667,-0.5014776,85.16901,1.560538
110000,11/8/2023 15:27,4.585888,231.1412,1059.988,539.4731,-912.4376,-0.5089429,84.74129,1.587275
110000,11/8/2023 15:27,4.607345,231.1495,1064.985,537.704,-919.276,-0.5048933,84.92149,1.430711
110000,11/8/2023 15:27,4.686951,231.2481,1083.849,551.7243,-932.9139,-0.5090418,84.83875,1.898504
110000,11/8/2023 15:27,4.542672,231.2472,1050.48,532.9399,-905.2533,-0.5073299,84.75775,1.197069
110000,11/8/2023 15:27,4.682266,231.2367,1082.712,549.8447,-932.7032,-0.5078404,84.7394,1.756236
110000,11/8/2023 15:27,4.649692,231.2659,1075.315,547.9863,-925.21,0.5063822,84.68311,1.246854
110000,11/8/2023 15:27,4.569082,231.079,1055.819,538.4175,-908.2183,-0.5099525,84.56905,1.644541
110000,11/8/2023 15:27,4.608752,231.1995,1065.541,542.4185,-917.1479,-0.5090544,84.70677,1.435382
110000,11/8/2023 15:27,4.508591,231.1352,1042.094,533.4828,-895.1849,-0.5119335,84.54993,1.579993
110000,11/8/2023 15:27,4.649719,231.1163,1074.626,553.8749,-920.8927,-0.5154119,84.23878,1.737458
110000,11/8/2023 15:27,4.607724,231.0537,1064.632,543.3777,-915.5225,-0.5103903,84.35718,1.833395
110000,11/8/2023 15:27,4.662519,231.1653,1077.813,551.9745,-925.745,-0.5121248,84.64622,1.658604
110000,11/8/2023 15:27,4.633063,231.1991,1071.16,547.2518,-920.8145,0.5121029,84.36663,1.235318
110000,11/8/2023 15:27,4.58306,231.2288,1059.735,543.2427,-909.9047,-0.512621,84.58028,1.682096
110000,11/8/2023 15:27,4.61297,231.2458,1066.73,549.09,-914.5562,-0.5147414,84.44217,1.281178
110000,11/8/2023 15:27,4.530937,231.2166,1047.628,536.7377,-899.6869,-0.5123363,84.53847,1.650013
110000,11/8/2023 15:27,4.634301,231.2718,1071.783,547.7482,-921.2443,-0.5110625,84.56901,1.625747
110000,11/8/2023 15:27,4.585725,231.2792,1060.583,542.8338,-911.1353,-0.5118259,84.5608,1.580842
110000,11/8/2023 15:27,4.628082,231.2879,1070.419,545.8231,-920.8011,-0.5099152,84.74512,1.531157
110000,11/8/2023 15:27,4.524741,231.2556,1046.372,538.3935,-897.2324,-0.5145338,84.63273,1.51668
110000,11/8/2023 15:27,4.570665,231.177,1056.633,540.3799,-907.999,-0.511417,84.52704,1.19461
110000,11/8/2023 15:28,4.666609,231.1422,1078.65,554.7162,-925.0818,-0.5142688,84.39152,1.792028
110000,11/8/2023 15:28,4.498569,231.2439,1040.267,536.8417,-891.042,-0.5160616,84.30716,1.393461
110000,11/8/2023 15:28,4.453135,231.2272,1029.686,526.6256,-884.8266,-0.5114431,84.67602,1.497446
110000,11/8/2023 15:28,4.459234,231.2568,1031.228,525.3174,-887.3969,-0.5094095,84.77566,1.234292
110000,11/8/2023 15:28,4.587275,231.2797,1060.943,542.5976,-911.6954,-0.5114294,84.56284,1.792041
110000,11/8/2023 15:28,4.645211,231.2283,1074.104,550.8274,-922.1116,-0.5128248,84.7431,1.62248
110000,11/8/2023 15:28,4.602092,231.2246,1064.117,546.2276,-913.2252,0.5129975,84.33844,1.623413
110000,11/8/2023 15:28,4.615348,231.2388,1067.248,544.9868,-917.6094,-0.510647,84.66727,1.290229
110000,11/8/2023 15:28,4.691364,231.2552,1084.902,550.8495,-934.6539,-0.5077412,84.82103,1.449429
110000,11/8/2023 15:28,4.678723,231.2104,1081.77,556.7687,-927.4883,-0.5146832,84.36246,1.432282
110000,11/8/2023 15:28,4.543908,231.2622,1050.834,540.4919,-901.1771,-0.5143458,84.51039,1.53542
110000,11/8/2023 15:28,4.681095,231.2186,1082.356,552.0977,-930.9583,-0.5100887,84.36842,1.549688
110000,11/8/2023 15:28,4.609698,231.3274,1066.35,548.969,-914.1853,-0.5148114,84.4919,1.614988
110000,11/8/2023 15:28,4.59116,231.3197,1062.026,544.8219,-911.6293,-0.5130025,84.2322,1.565045
110000,11/8/2023 15:28,4.531075,231.2626,1047.868,537.9619,-899.2358,-0.5133869,84.45007,1.556958
110000,11/8/2023 15:28,4.523059,231.2054,1045.756,541.0439,-894.917,-0.5173712,84.29382,1.429276
110000,11/8/2023 15:28,4.626842,231.2688,1070.044,554.6334,-915.083,-0.5183275,84.19461,1.498787
110000,11/8/2023 15:28,4.549254,231.2904,1052.199,545.2327,-899.9131,-0.5181841,84.12074,1.500579
110000,11/8/2023 15:28,4.505106,231.2459,1041.787,534.0405,-894.495,-0.5126195,84.35069,1.500788
110000,11/8/2023 15:28,4.453778,231.2581,1029.972,531.0146,-882.5342,-0.515562,84.50841,1.66611
110000,11/8/2023 15:28,4.465772,231.246,1032.692,530.756,-885.8614,-0.5139539,84.15686,1.615487
110000,11/8/2023 15:28,4.447895,231.2482,1028.568,533.1627,-879.5962,-0.5183544,84.25495,1.549331
110000,11/8/2023 15:28,4.4608,231.2412,1031.521,535.0659,-881.8953,-0.5187157,84.09084,1.580397
110000,11/8/2023 15:28,4.513539,231.327,1044.104,538.274,-894.6582,-0.515537,84.3978,1.520781
110000,11/8/2023 15:28,4.537701,231.2558,1049.37,540.9559,-899.1902,-0.5155057,84.43165,1.558553
110000,11/8/2023 15:28,4.547665,231.3188,1051.96,542.8909,-901.0493,-0.5160755,84.35029,1.652499
110000,11/8/2023 15:28,4.41777,231.3189,1021.914,525.884,-876.2155,-0.5146071,84.5315,1.499107
110000,11/8/2023 15:28,4.476007,231.3849,1035.681,533.9523,-887.4283,-0.5155569,84.73462,1.566332
110000,11/8/2023 15:28,4.533275,231.3386,1048.722,535.8192,-901.5071,-0.510926,84.41979,1.305036
110000,11/8/2023 15:28,4.551091,231.3831,1053.046,543.713,-901.8212,-0.5163242,84.66621,1.716854
110000,11/8/2023 15:28,4.509449,231.2917,1042.998,534.5673,-895.5907,-0.5125295,84.70904,1.453899
110000,11/8/2023 15:28,4.526807,231.2846,1046.981,536.0004,-899.3732,-0.5119487,84.35502,1.849415
110000,11/8/2023 15:28,4.445063,231.3303,1028.278,532.3145,-879.7709,-0.5176757,84.46453,1.568745
110000,11/8/2023 15:28,4.514313,231.3152,1044.229,539.325,-894.1715,-0.5164815,84.36664,1.84771
110000,11/8/2023 15:28,4.520412,231.3699,1045.888,536.4451,-897.8349,-0.512909,84.28988,1.430756
110000,11/8/2023 15:28,4.509477,231.4571,1043.751,541.1666,-892.4988,-0.5184826,84.28988,1.430756
110000,11/8/2023 15:28,4.46915,231.4485,1034.378,533.9203,-885.927,-0.5161753,84.03153,1.767146
110000,11/8/2023 15:28,4.637905,231.308,1072.785,559.2064,-915.5082,-0.5212662,84.11857,1.360417
110000,11/8/2023 15:28,4.57121,231.3793,1057.683,549.3997,-903.7994,-0.519437,84.54703,1.887964
110000,11/8/2023 15:28,4.59135,231.4767,1062.791,543.9377,-913.0475,-0.5118014,84.34644,1.057884
110000,11/8/2023 15:28,4.513954,231.4393,1044.706,540.0873,-894.2688,-0.5169753,84.07439,1.875508
110000,11/8/2023 15:28,4.560997,231.4339,1055.569,548.5446,-901.8457,-0.519667,84.41589,1.173877
110000,11/8/2023 15:28,4.522122,231.4751,1046.759,537.3506,-898.3085,-0.5133471,84.34519,1.85981
110000,11/8/2023 15:28,4.414806,231.448,1021.798,526.0959,-875.9531,-0.5148728,84.46446,1.014591
110000,11/8/2023 15:28,4.52901,231.3653,1047.856,540.4227,-897.7446,-0.5157414,84.18922,1.418578
110000,11/8/2023 15:28,4.53102,231.3465,1048.235,545.0831,-895.367,-0.5200006,84.15581,1.482279
110000,11/8/2023 15:28,4.59553,231.5216,1063.965,550.7176,-910.3465,-0.5176089,84.22077,1.519386
110000,11/8/2023 15:28,4.617563,231.2495,1067.809,552.4535,-913.7894,-0.5173711,84.25429,1.575979
110000,11/8/2023 15:28,4.553419,231.1849,1052.682,543.9373,-901.2607,-0.5167158,84.31648,1.816975
110000,11/8/2023 15:28,4.511246,231.1366,1042.714,539.6373,-892.2133,-0.5175314,84.11517,1.591148
110000,11/8/2023 15:28,4.599273,231.285,1063.743,552.6669,-908.9047,-0.5195495,84.50865,1.493559
110000,11/8/2023 15:28,4.494077,231.2791,1039.386,533.5737,-891.9768,-0.5133546,84.60116,1.767765
110000,11/8/2023 15:28,4.537811,231.2985,1049.589,538.0336,-901.197,0.5134789,84.23885,1.559513
110000,11/8/2023 15:28,4.682693,231.2971,1083.093,560.2592,-926.9305,-0.5172771,84.38869,1.483973
110000,11/8/2023 15:28,4.55131,231.2066,1052.293,542.2108,-901.8469,-0.515266,84.45868,1.492037
110000,11/8/2023 15:29,4.627327,231.2645,1070.137,550.3677,-917.7623,-0.5142967,84.63704,1.842734
110000,11/8/2023 15:29,4.538938,231.2503,1049.631,536.8315,-901.9626,-0.511448,84.4199,1.349857
110000,11/8/2023 15:29,4.483438,231.1756,1036.462,535.6893,-887.2936,-0.5168442,84.52728,1.915276
110000,11/8/2023 15:29,4.617914,231.2701,1067.985,547.3199,-917.0786,-0.512479,84.28591,1.610652
110000,11/8/2023 15:29,4.672083,231.255,1080.442,558.6159,-924.8265,-0.5170252,84.48289,1.870102
110000,11/8/2023 15:29,4.50195,231.3702,1041.617,534.3793,-894.0946,-0.5130284,84.55231,1.313111
110000,11/8/2023 15:29,4.536822,231.1885,1048.861,536.0128,-901.5541,-0.5110427,84.21609,1.355924
